ability,"ability (n.) 能力、才幹
price,"price (n.) 價格
【搭配詞】
high/low price 高/低價
at a price of 以...的價格
【例句】
The price of gas has gone up again. (汽油價格又上漲了。)"
private,"private (adj.) 私人的、私立的
【詞性變化】
privacy (n.) 隱私
【搭配詞】
private life 私生活
private school 私立學校
【例句】
I want to have my own private room. (我想要有我自己的私人房間。)"
prize,"prize (n.) 獎品、獎金
【搭配詞】
win a prize 得獎
Nobel Prize 諾貝爾獎
【例句】
He won first prize in the singing contest. (他在歌唱比賽中獲得了一等獎。)"
probably,"probably (adv.) 可能、大概
【詞性變化】
probable (adj.) 可能的
probability (n.) 可能性
【例句】
I'll probably be late for dinner. (我晚餐大概會遲到。)"
problem,"problem (n.) 問題、難題
【搭配詞】
solve a problem 解決問題
have a problem with 對...有問題
【例句】
Is there a problem with your computer? (你的電腦有問題嗎？)"
produce,"produce (v.) 生產、製造
【詞性變化】
product (n.) 產品
production (n.) 生產、產量
producer (n.) 生產者、製作人
productive (adj.) 有生產力的
【搭配詞】
produce movies 製作電影
【例句】
This factory produces two hundred cars a day. (這家工廠每天生產兩百輛汽車。)"
progress,"progress (n./v.) 進步、進展
【詞性變化】
progressive (adj.) 進步的、逐漸的
【搭配詞】
make progress 進步
in progress 進行中
【例句】
He is making great progress in his studies. (他的學業取得了很大的進步。)"
promise,"promise (v./n.) 承諾、答應、有前途
【詞性變化】
promising (adj.) 有前途的
【搭配詞】
keep a promise 守信
break a promise 失信
make a promise 許下諾言
【例句】
You must promise not to tell anyone. (你必須承諾不告訴任何人。)"
protect,"protect (v.) 保護
【詞性變化】
protection (n.) 保護
protective (adj.) 保護性的、防護的
【搭配詞】
protect A from B 保護 A 免受 B 侵害
【例句】
Sunscreen protects your skin from the sun. (防曬霜能保護你的皮膚免受陽光傷害。)"
proud,"proud (adj.) 驕傲的、自豪的
【詞性變化】
pride (n.) 驕傲、自豪
【搭配詞】
be proud of 為...感到自豪
【例句】
My parents are proud of my achievements. (我父母為我的成就感到自豪。)"
provide,"provide (v.) 提供
【詞性變化】
provision (n.) 提供、條款、食物
【搭配詞】
provide someone with something 提供某人某物
provide something for someone 為某人提供某物
【例句】
The hotel provides free breakfast for guests. (飯店為房客提供免費早餐。)"
public,"public (adj./n.) 公開的、大眾的、公眾
【搭配詞】
public place 公共場所
in public 公開地、在外面
public transport 大眾運輸
【例句】
Smoking is prohibited in public places. (公共場所禁止吸煙。)"
purpose,"purpose (n.) 目的、用途
【搭配詞】
on purpose 故意地
for the purpose of 為了...的目的
【例句】
What is the purpose of your visit? (你這次訪問的目的是什麼？)"
quality,"quality (n.) 品質、特質
【搭配詞】
high quality 高品質
air quality 空氣品質
【例句】
The quality of this product is very good. (這個產品的品質非常好。)"
question,"question (n./v.) 問題、質問
【搭配詞】
ask a question 提問
answer a question 回答問題
beyond question 毫無疑問
【例句】
If you have any questions, please raise your hand. (如果你有任何問題，請舉手。)"
quiet,"quiet (adj.) 安靜的
【詞性變化】
quietly (adv.) 安靜地
【例句】
Please be quiet in the library. (在圖書館內請保持安靜。)"
radio,"radio (n.) 收音機、無線電、廣播
【搭配詞】
listen to the radio 聽廣播
on the radio 透過廣播
【例句】
I heard the news on the radio this morning. (我今天早上在廣播裡聽到了這個消息。)"
rain,"rain (n./v.) 雨、下雨
【詞性變化】
rainy (adj.) 下雨的
rainbow (n.) 彩虹
【搭配詞】
heavy rain 大雨
【例句】
I think it's going to rain later. (我覺得等一下會下雨。)"
reach,"reach (v./n.) 到達、伸手拿到、範圍
【搭配詞】
reach a conclusion 得出結論
within reach 伸手可及的
out of reach 夠不到的
【例句】
We reached the top of the mountain at noon. (我們在中午到達了山頂。)"
read,"read (v.) 閱讀、讀
【詞性變化】
reader (n.) 讀者、讀本
reading (n.) 閱讀
【搭配詞】
read a book 看書
read the news 讀新聞
【例句】
I like to read before going to sleep. (我喜歡在睡覺前看書。)"
ready,"ready (adj.) 準備好的
【搭配詞】
get ready for 為...做好準備
be ready to do something 準備好要做某事
【例句】
Are you ready to go? (你準備好要出發了嗎？)"
real,"real (adj.) 真實的、真正的
【詞性變化】
really (adv.) 真正地、真的嗎
reality (n.) 現實
realize (v.) 意識到、實現
【搭配詞】
real life 現實生活
in real life 在現實生活中
【例句】
Is that a real diamond? (那是真鑽石嗎？)"
reason,"reason (n.) 原因、理由
【詞性變化】
reasonable (adj.) 合理的
【搭配詞】
for some reason 因為某種原因
the reason why... ...的原因
【例句】
Tell me the reason for your being late. (告訴我你遲到的原因。)"
receive,"receive (v.) 收到、接待
【詞性變化】
receipt (n.) 收據
receiver (n.) 接收器、電話聽筒
【搭配詞】
receive a letter 收到信
receive a gift 收到禮物
【例句】
Did you receive my email yesterday? (你昨天收到我的電子郵件了嗎？)"
recent,"recent (adj.) 最近的
【詞性變化】
recently (adv.) 最近、近來
【搭配詞】
recent events 最近的事件
【例句】
In recent years, technology has changed a lot. (近年來，科技改變了很多。)"
record,"record (v./n.) 記錄、錄音、唱片
【詞性變化】
recorder (n.) 錄音機
【搭配詞】
break a record 打破紀錄
keep a record 保持記錄
world record 世界紀錄
【例句】
She broke the world record in the 100-meter dash. (她打破了百米短跑的世界紀錄。)"
reduce,"reduce (v.) 減少、降低
【詞性變化】
reduction (n.) 減少、折扣
【搭配詞】
reduce the price 降價
reduce stress 減輕壓力
【例句】
We need to reduce the amount of waste we produce. (我們需要減少我們產生的垃圾量。)"
regular,"regular (adj.) 定期的、規律的、普通的
【詞性變化】
regularly (adv.) 定期地、規律地
【搭配詞】
regular exercise 定期運動
regular customer 常客
【例句】
I go to the gym on a regular basis. (我定期去健身房。)"
relationship,"relationship (n.) 關係
【詞性變化】
relate (v.) 有關聯、敘述
relation (n.) 關係、親戚
relative (n./adj.) 親戚、相對的
【搭配詞】
have a good relationship with 與...關係良好
【例句】
Communication is the key to a good relationship. (溝通是維持良好關係的關鍵。)"
relax,"relax (v.) 放鬆、休息
【詞性變化】
relaxed (adj.) 感到放鬆的
relaxing (adj.) 令人放鬆的
relaxation (n.) 放鬆、消遣
【例句】
Listening to music helps me relax. (聽音樂幫助我放鬆。)"
remember,"remember (v.) 記得、想起
【搭配詞】
remember to do something 記得要做某事
remember doing something 記得做過某事
【例句】
I remember seeing him before. (我記得以前見過他。)"
report,"report (v./n.) 報告、報導
【詞性變化】
reporter (n.) 記者
【搭配詞】
news report 新聞報導
weather report 天氣預報
【例句】
You should write a report on what you found. (你應該就你的發現寫一份報告。)"
request,"request (n./v.) 要求、請求
【搭配詞】
at someone's request 應某人之請
make a request 提出要求
【例句】
He granted my request for a day off. (他批准了我請一天假的請求。)"
respect,"respect (v./n.) 尊重、敬重
【詞性變化】
respectful (adj.) 尊敬的、有禮貌的
respectable (adj.) 值得尊敬的
【搭配詞】
show respect for 尊重...
self-respect 自尊
【例句】
We should show respect for the elderly. (我們應該尊重老人。)"
result,"result (n./v.) 結果、成果、產生
【搭配詞】
as a result 因此
result in 導致
result from 起因於
【例句】
The accident resulted in serious injuries. (事故導致了嚴重的傷害。)"
return,"return (v./n.) 回來、歸還、回報
【搭配詞】
in return 作為回報
return a book 歸還書
【例句】
I'll return the book to the library tomorrow. (我明天會把書還給圖書館。)"
rich,"rich (adj.) 富有的、豐富的
【搭配詞】
be rich in 豐富、富含
the rich 有錢人
【例句】
Fruits are rich in vitamins. (水果富含維生素。)"
right,"right (adj./adv./n.) 正確的、右邊、權利、立刻
【搭配詞】
human rights 人權
right now 現在、立刻
on the right 在右邊
【例句】
You have the right to remain silent. (你有權保持沉默。)"
risk,"risk (n./v.) 風險、冒險
【詞性變化】
risky (adj.) 有風險的
【搭配詞】
take a risk 冒險
at risk 處於危險中
【例句】
Don't take any unnecessary risks. (不要冒任何不必要的風險。)"
safe,"safe (adj./n.) 安全的、保險箱
【詞性變化】
safety (n.) 安全
safely (adv.) 安全地
【搭配詞】
safe and sound 平平安安
keep something safe 把某物保管好
【例句】
Have a safe trip! (祝你旅途平安！)"
save,"save (v.) 拯救、節省、儲存
【搭配詞】
save money 省錢、存錢
save time 節省時間
save energy 節約能源
【例句】
We should save water. (我們應該節約用水。)"
schedule,"schedule (n./v.) 行程表、時間表、安排
【搭配詞】
on schedule 準時、按進度
behind schedule 進度落後
ahead of schedule 提早、進度超前
【例句】
What is your work schedule for today? (你今天的工作行程是什麼？)"
season,"season (n.) 季節、(比賽)賽季
【詞性變化】
seasonal (adj.) 季節性的
【搭配詞】
four seasons 四季
dry season 旱季
【例句】
Spring is my favorite season. (春天是我最喜歡的季節。)"
second,"second (adj./n.) 第二、秒
【搭配詞】
second hand 二手、秒針
for a second 一會兒
【例句】
Wait a second, please. (請等一下。)"
secret,"secret (n./adj.) 秘密、秘密的
【詞性變化】
secretary (n.) 秘書
【搭配詞】
keep a secret 保密
in secret 秘密地
【例句】
Can you keep a secret? (你能保密嗎？)"
sense,"sense (n./v.) 感官、感覺、意識
【詞性變化】
sensitive (adj.) 敏感的
sensible (adj.) 明智的
【搭配詞】
sense of humor 幽默感
common sense 常識
make sense 有道理
【例句】
He has a great sense of humor. (他非常有幽默感。)"
serious,"serious (adj.) 嚴重的、認真的
【詞性變化】
seriously (adv.) 嚴重地、認真地
【搭配詞】
serious problem 嚴重的問題
be serious about 對...是認真的
【例句】
Are you serious? (你是認真的嗎？)"
service,"service (n.) 服務
【詞性變化】
serve (v.) 服務、供應(食物)
servant (n.) 僕人
【搭配詞】
customer service 客服
public service 公共服務
room service 飯店客房服務
【例句】
The service in this restaurant is excellent. (這家餐廳的服務非常好。)"
share,"share (v./n.) 分享、股份
【搭配詞】
share something with someone 與某人分享某物
share an apartment 合租公寓
【例句】
Thank you for sharing your thoughts with us. (謝謝你與我們分享你的想法。)"
shop,"shop (n./v.) 商店、購物
【詞性變化】
shopping (n.) 購物
shopkeeper (n.) 店主
【搭配詞】
go shopping 去購物
online shopping 網購
【例句】
I like to shop at this mall. (我喜歡在這個購物中心買東西。)"
short,"short (adj.) 短的、矮的、不足的
【詞性變化】
shortage (n.) 短缺
shortly (adv.) 不久、立刻
shorten (v.) 縮短
【搭配詞】
in short 總之、簡而言之
be short of 缺乏...
【例句】
Life is short, so make it count. (生命短暫，所以要活得有意義。)"
sign,"sign (n./v.) 標誌、跡象、簽名
【詞性變化】
signature (n.) 簽名
【搭配詞】
traffic sign 交通標誌
sign a contract 簽署合約
【例句】
Please sign your name here. (請在這裡簽名。)"
simple,"simple (adj.) 簡單的、單純的
【詞性變化】
simply (adv.) 簡單地、僅僅
simplify (v.) 簡化
【例句】
The problem is not as simple as you think. (這個問題沒有你想像的那麼簡單。)"
situation,"situation (n.) 情況、處境
【搭配詞】
in a difficult situation 處境困難
current situation 當前情況
【例句】
We need to evaluate the situation carefully. (我們需要仔細評估情況。)"
skill,"skill (n.) 技能、技巧
【詞性變化】
skilled (adj.) 熟練的
skillful (adj.) 有技巧的
【搭配詞】
communication skills 溝通技巧
language skills 語言技能
【例句】
Computers are an essential skill in today's world. (在當今世界，電腦是一項必備技能。)"
sleep,"sleep (v./n.) 睡覺
【詞性變化】
sleepy (adj.) 想睡的
asleep (adj.) 睡著的
【搭配詞】
go to sleep 去睡覺
fall asleep 睡著
【例句】
I didn't get enough sleep last night. (我昨晚睡眠不足。)"
smile,"smile (v./n.) 微笑
【例句】
She always has a smile on her face. (她臉上總是帶著微笑。)"
social,"social (adj.) 社會的、社交的
【詞性變化】
society (n.) 社會
socialize (v.) 社交
【搭配詞】
social media 社群媒體
social network 社交網路
social skills 社交技巧
【例句】
Social media has changed the way we communicate. (社群媒體改變了我們溝通的方式。)"
solve,"solve (v.) 解決
【詞性變化】
solution (n.) 解決方案
【搭配詞】
solve a problem 解決問題
solve a mystery 揭開謎團
【例句】
We are working together to solve the problem. (我們正在共同努力解決這個問題。)"
space,"space (n.) 空間、太空
【詞性變化】
spacious (adj.) 寬敞的
【搭配詞】
outer space 外太空
parking space 停車位
【例句】
There is no enough space for another bed here. (這裡沒有足夠的空間再放一張床。)"
speak,"speak (v.) 說話、演說
【詞性變化】
speaker (n.) 說話者、演講者、揚聲器
speech (n.) 演說、言語
【搭配詞】
speak English 說英文
speak highly of 對...評價很高
【例句】
Actions speak louder than words. (行動勝於言語。)"
special,"special (adj.) 特別的
【詞性變化】
especially (adv.) 特別地
specialize (v.) 專攻
【搭配詞】
special occasion 特殊場合
【例句】
She prepared a special dinner for his birthday. (她為他的生日準備了一頓特別的晚餐。)"
spend,"spend (v.) 花費(錢/時間)
【搭配詞】
spend money on something 在某物上花錢
spend time doing something 花時間做某事
【例句】
How much did you spend on that bag? (你買那個包包花了多少錢？)"
sport,"sport (n.) 運動
【搭配詞】
do/play sports 做運動
water sports 水上運動
【例句】
What is your favorite sport? (你最喜歡的運動是什麼？)"
standard,"standard (n./adj.) 標準、標準的
【搭配詞】
living standard 生活水準
standard of living 生活程度
【例句】
This hotel meets high standards of cleanliness. (這家飯店符合很高的清潔標準。)"
station,"station (n.) 車站、局、站
【搭配詞】
train station 火車站
police station 警察局
gas station 加油站
TV station 電視台
【例句】
I'll meet you at the station. (我會在車站接你。)"
stay,"stay (v./n.) 停留、保持、待
【搭配詞】
stay healthy 保持健康
stay in touch 保持聯繫
stay away 遠離
【例句】
You should stay at home if you feel sick. (如果你覺得不舒服，應該待在家裡。)"
strong,"strong (adj.) 強壯的、強烈的
【詞性變化】
strength (n.) 力量、優點
strengthen (v.) 加強
【搭配詞】
strong wind 強風
strong coffee 濃咖啡
【例句】
He is strong enough to lift the heavy box. (他夠強壯，可以搬起那個重箱子。)"
student,"student (n.) 學生
【詞性變化】
study (v./n.) 學習、研究
【搭配詞】
high school student 高中生
university student 大學生
【例句】
She is a hardworking student. (她是一個努力的學生。)"
success,"success (n.) 成功
【詞性變化】
succeed (v.) 成功
successful (adj.) 成功的
successfully (adv.) 成功地
【搭配詞】
achieve success 獲得成功
【例句】
Her success is due to hard work. (她的成功歸功於努力工作。)"
suggest,"suggest (v.) 建議、暗示
【詞性變化】
suggestion (n.) 建議
【搭配詞】
suggest doing something 建議做某事
suggest that... 建議說...
【例句】
I suggest that we go for a walk. (我建議我們去散步。)"
support,"support (v./n.) 支持、供養
【詞性變化】
supporter (n.) 支持者
【搭配詞】
support a family 養家
technical support 技術支援
【例句】
My family always supports my decisions. (我家人總是支持我的決定。)"
surprise,"surprise (v./n.) 使驚訝、驚喜
【詞性變化】
surprised (adj.) 感到驚訝的
surprising (adj.) 令人驚訝的
【搭配詞】
to one's surprise 令某人驚訝的是
in surprise 驚訝地
【例句】
His visit was a complete surprise. (他的到訪完全是個驚喜。)"
system,"system (n.) 系統、制度
【詞性變化】
systematic (adj.) 有系統的
【搭配詞】
education system 教育制度
solar system 太陽系
computer system 電腦系統
【例句】
The security system is very advanced. (保全系統非常先進。)"
team,"team (n.) 團隊、隊伍
【搭配詞】
teamwork 團隊合作
team spirit 團隊精神
football team 足球隊
【例句】
Our team won the championship this year. (我們隊今年獲得了冠軍。)"
technology,"technology (n.) 科技、技術
【詞性變化】
technical (adj.) 技術的
technological (adj.) 科技的
【搭配詞】
modern technology 現代科技
information technology (IT) 資訊科技
【例句】
Technology has changed the way we live. (科技改變了我們的生活方式。)"
telephone,"telephone (n./v.) 電話、打電話
【搭配詞】
telephone number 電話號碼
answer the telephone 接電話
【例句】
Can I use your telephone? (我可以使用你的電話嗎？)"
temperature,"temperature (n.) 溫度、體溫
【搭配詞】
take someone's temperature 量體溫
high temperature 高溫
【例句】
The temperature is very high today. (今天的溫度非常高。)"
terrible,"terrible (adj.) 可怕的、糟糕的
【詞性變化】
terribly (adv.) 非常地、糟糕地
【例句】
I have a terrible headache. (我頭痛得很厲害。)"
think,"think (v.) 思考、認為
【詞性變化】
thought (n.) 想法、思考
【搭配詞】
think of/about 考慮、想到
think twice 三思
【例句】
Let me think about it for a while. (讓我想一想。)"
ticket,"ticket (n.) 票、罰單
【搭配詞】
train ticket 火車票
ticket office 售票處
speeding ticket 超速罰單
【例句】
Have you bought the movie tickets yet? (你買好電影票了嗎？)"
time,"time (n.) 時間、次數
【搭配詞】
on time 準時
in time 及時
save time 節省時間
have a good time 玩得愉快
【例句】
Time flies when you are having fun. (快樂的時光總是過得特別快。)"
tired,"tired (adj.) 疲累的、厭倦的
【詞性變化】
tire (v.) 使疲倦
tiring (adj.) 令人疲倦的
【搭配詞】
be tired of 對...感到厭倦
【例句】
I'm so tired after a long day's work. (工作一整天後我好累。)"
today,"today (adv./n.) 今天
【搭配詞】
in today's world 在當今世界
【例句】
What is the date today? (今天是幾號？)"
together,"together (adv.) 一起、共同
【搭配詞】
get together 聚會
work together 合作
【例句】
Let's go to the movies together. (我們一起去看電影吧。)"
tomorrow,"tomorrow (adv./n.) 明天
【搭配詞】
the day after tomorrow 後天
【例句】
See you tomorrow! (明天見！)"
tonight,"tonight (adv./n.) 今晚
【例句】
What are you doing tonight? (你今晚要做什麼？)"
too,"too (adv.) 也、太過於
【搭配詞】
too... to... 太...而不能...
【例句】
The coffee is too hot to drink. (咖啡太燙了，沒法喝。)"
topic,"topic (n.) 主題、話題
【搭配詞】
hot topic 熱門話題
main topic 主要主題
【例句】
The topic of today's meeting is about safety. (今天會議的主題是關於安全。)"
total,"total (adj./n./v.) 總計的、總額
【詞性變化】
totally (adv.) 完全地
【搭配詞】
total amount 總額
in total 總共
【例句】
The total cost of the trip was $1000. (這次旅行的總費用是 1000 美元。)"
touch,"touch (v./n.) 接觸、碰觸、感動
【詞性變化】
touching (adj.) 感人的
【搭配詞】
keep in touch 保持聯繫
get in touch with 與...取得聯繫
lose touch 失去聯繫
【例句】
Don't touch the paintings! (不要碰那些畫！)"
traffic,"traffic (n.) 交通
【搭配詞】
traffic jam 交通阻塞
traffic lights 紅綠燈
heavy traffic 交通擁擠
【例句】
I was late because of the heavy traffic. (因為交通擁擠，我遲到了。)"
train,"train (n./v.) 火車、訓練
【詞性變化】
training (n.) 訓練
【搭配詞】
by train 乘火車
train station 火車站
【例句】
I missed the last train home. (我錯過了回家的最後一班火車。)"
travel,"travel (v./n.) 旅行
【詞性變化】
traveler (n.) 旅行者
【搭配詞】
travel abroad 出國旅行
travel agency 旅行社
【例句】
He loves to travel to different countries. (他喜歡去不同的國家旅行。)"
tree,"tree (n.) 樹
【搭配詞】
plant a tree 種樹
Christmas tree 聖誕樹
【例句】
Birds are singing in the tree. (鳥兒在樹上唱歌。)"
trip,"trip (n.) 旅行
【搭配詞】
business trip 出差
a day trip 一日遊
take a trip 去旅行
【例句】
How was your trip to Japan? (你去日本的旅行過得怎麼樣？)"
trouble,"trouble (n./v.) 麻煩、困難、使煩惱
【搭配詞】
be in trouble 陷入麻煩
have trouble doing something 做某事有困難
【例句】
I'm sorry to cause you so much trouble. (抱歉給你添了這麼多麻煩。)"
trust,"trust (v./n.) 信任、信賴
【例句】
You can trust him; he is very honest. (你可以信任他，他非常誠實。)"
try,"try (v./n.) 嘗試
【搭配詞】
try to do something 設法做某事
try doing something 嘗試做某事(看結果)
give it a try 試試看
【例句】
I'll try my best to help you. (我會盡力幫助你。)"
understand,"understand (v.) 理解、明白
【詞性變化】
understanding (n./adj.) 理解、體諒的
【搭配詞】
make oneself understood 表達清楚自己的意思
【例句】
Do you understand what I mean? (你明白我的意思嗎？)"
university,"university (n.) 大學
【搭配詞】
go to university 上大學
university student 大學生
【例句】
He is studying law at university. (他正在大學學習法律。)"
until,"until (conj./prep.) 直到...為止
【搭配詞】
not... until 直到...才...
【例句】
I stayed at the office until 8 p.m. (我待在辦公室直到晚上八點。)"
use,"use (v./n.) 使用
【詞性變化】
useful (adj.) 有用的
useless (adj.) 無用的
user (n.) 使用者
used (adj.) 習慣的、舊的
【搭配詞】
make use of 利用
used to do something 過去常常做某事
be used to doing something 習慣於做某事
【例句】
May I use your computer? (我可以使用你的電腦嗎？)"
usually,"usually (adv.) 通常
【詞性變化】
usual (adj.) 通常的
【例句】
I usually get up at 7 o'clock. (我通常在七點起床。)"
vacation,"vacation (n.) 假期
【搭配詞】
on vacation 在度假中
summer vacation 暑假
take a vacation 度假
【例句】
They are going on vacation next week. (他們下週要去度假。)"
value,"value (n./v.) 價值、重視
【詞性變化】
valuable (adj.) 有價值的、貴重的
【搭配詞】
be of great value 很有價值
【例句】
I value our friendship very much. (我非常重視我們的友誼。)"
vegetable,"vegetable (n.) 蔬菜
【搭配詞】
fresh vegetables 新鮮蔬菜
【例句】
You should eat more fresh vegetables and fruit. (你應該多吃新鮮蔬菜和水果。)"
victory,"victory (n.) 勝利
【詞性變化】
victor (n.) 獲勝者
victorious (adj.) 勝利的
【搭配詞】
win a victory 贏得勝利
【例句】
The team celebrated their victory in the final. (隊伍慶祝了他們在決賽中的勝利。)"
view,"view (n./v.) 景觀、觀點、觀看
【搭配詞】
in my view 在我看來
a beautiful view 美麗的風景
【例句】
The room has a wonderful view of the sea. (房間有極佳的海景。)"
visit,"visit (v./n.) 訪問、參觀、拜訪
【詞性變化】
visitor (n.) 遊客、訪客
【搭配詞】
pay a visit to 拜訪
【例句】
I'm going to visit my grandparents this weekend. (我這週末要去拜訪我的祖父母。)"
voice,"voice (n.) 聲音(嗓音)
【搭配詞】
in a loud voice 大聲地
lose one's voice 嗓子啞了
【例句】
She has a very beautiful singing voice. (她有一副非常優美的歌喉。)"
wait,"wait (v./n.) 等待
【詞性變化】
waiter/waitress (n.) 男/女服務生
【搭配詞】
wait for someone 等某人
can't wait to do something 迫不及待要做某事
【例句】
I'm waiting for the bus. (我在等公車。)"
wake,"wake (v.) 醒來、喚醒
【搭配詞】
wake up 醒來
【例句】
What time do you usually wake up? (你通常幾點醒來？)"
walk,"walk (v./n.) 走路、散步
【搭配詞】
go for a walk 去散步
take a walk 散步
【例句】
It takes ten minutes to walk to the station. (走路到車站需要十分鐘。)"
warm,"warm (adj./v.) 溫暖的、使溫暖
【詞性變化】
warmth (n.) 溫暖
【搭配詞】
warm welcome 熱烈歡迎
keep warm 保持溫暖
【例句】
The sun feels nice and warm today. (今天的太陽感覺很舒服、很溫暖。)"
waste,"waste (v./n.) 浪費、廢棄物
【搭配詞】
waste time 浪費時間
waste money 浪費錢
a waste of... ...的浪費
【例句】
Don't waste your time on things that don't matter. (不要在無關緊要的事情上浪費時間。)"
water,"water (n./v.) 水、澆水
【搭配詞】
drinking water 飲用水
water the flowers 澆花
【例句】
Don't forget to water the plants. (別忘了給植物澆水。)"
way,"way (n.) 方法、道路、方向
【搭配詞】
in this way 以這種方式
on the way 在路上
by the way 順帶一提
in a way 在某種程度上
【例句】
Is there a better way to do this? (有更好的方法來做這件事嗎？)"
wear,"wear (v.) 穿、戴
【例句】
What should I wear to the party? (派對我該穿什麼？)"
weather,"weather (n.) 天氣
【搭配詞】
weather forecast 天氣預報
bad/good weather 壞/好天氣
【例句】
The weather in Taiwan is quite hot in summer. (台灣夏天的天氣相當熱。)"
weekend,"weekend (n.) 週末
【搭配詞】
at the weekend 在週末
on weekends 每逢週末
【例句】
Have a nice weekend! (週末愉快！)"
weight,"weight (n.) 重量、體重
【詞性變化】
weigh (v.) 稱重、量體重
【搭配詞】
lose weight 減重
gain weight 增加體重
【例句】
What is the maximum weight for this luggage? (這個行李的最大重量是多少？)"
whole,"whole (adj./n.) 全部的、整個的
【搭配詞】
the whole day 一整天
as a whole 整體而言
【例句】
I ate the whole pizza by myself. (我一個人吃掉了整個比薩。)"
win,"win (v./n.) 贏得、獲勝
【詞性變化】
winner (n.) 贏家
【搭配詞】
win a game 贏得比賽
win a prize 得獎
【例句】
He hopes to win the race. (他希望能贏得比賽。)"
wish,"wish (v./n.) 希望、願望、祝福
【搭配詞】
make a wish 許願
best wishes 最好的祝福
【例句】
I wish you all the best in your new job. (我祝你在新工作中一切順利。)"
wonder,"wonder (v./n.) 想知道、驚奇
【詞性變化】
wonderful (adj.) 極好的
【搭配詞】
no wonder 難怪
I wonder if... 我想知道是否...
【例句】
I wonder why he is so late today. (我想知道他今天為什麼這麼晚。)"
word,"word (n.) 字、單字、話語、諾言
【搭配詞】
in a word 總而言之
have a word with someone 與某人談一談
keep one's word 遵守諾言
【例句】
What does this word mean? (這個單字是什麼意思？)"
work,"work (v./n.) 工作、運作、作品
【詞性變化】
worker (n.) 工作者
workbook (n.) 練習本
【搭配詞】
out of work 失業
hard work 努力工作
work hard 努力地工作
【例句】
He is looking for a new work. (他正在找一份新工作。)"
world,"world (n.) 世界
【詞性變化】
worldwide (adj./adv.) 全世界的
【搭配詞】
around the world 全世界
world record 世界紀錄
【例句】
I want to travel around the world someday. (我希望有一天能環遊世界。)"
worry,"worry (v./n.) 擔心
【詞性變化】
worried (adj.) 感到擔心的
【搭配詞】
worry about 為...擔心
【例句】
Don't worry about the results. (不要擔心結果。)"
write,"write (v.) 寫、寫作
【詞性變化】
writer (n.) 作者、作家
writing (n.) 寫作、筆跡
【搭配詞】
write a letter 寫信
write down 寫下來
【例句】
She is writing a novel. (她正在寫小說。)"
wrong,"wrong (adj./adv./n.) 錯誤的、有問題的
【搭配詞】
go wrong 出錯
what's wrong? 怎麼了？
【例句】
There's something wrong with my phone. (我的手機出了點問題。)"
year,"year (n.) 年
【詞性變化】
yearly (adj./adv.) 每年的
【搭配詞】
new year 新年
last/next year 去年/明年
【例句】
I've been living here for ten years. (我已經在這裡住了十年了。)"
yesterday,"yesterday (adv./n.) 昨天
【搭配詞】
the day before yesterday 前天
【例句】
I went to the library yesterday. (我昨天去了圖書館。)"
young,"young (adj.) 年輕的
【詞性變化】
youth (n.) 青春、年輕人
【搭配詞】
young people 年輕人
when I was young 當我年輕的時候
【例句】
She is very talented for such a young age. (她在這麼小的年紀就非常有才華。)"